date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:13:34	3142/3142	---M--	200	added ('OK')	application/javascript	etag:%22c46-5c22c9f69b54c%22	http://panchtatva-dhimahi.com/wp-includes/js/jquery/ui/mouse.min.js?ver=1.11.4	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-includes/js/jquery/ui/mouse.mine899.js	(from http://panchtatva-dhimahi.com/)
15:13:34	6832/6832	---M--	200	added ('OK')	application/javascript	etag:%221ab0-5c22c9f69c4ec%22	http://panchtatva-dhimahi.com/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-includes/js/jquery/ui/widget.mine899.js	(from http://panchtatva-dhimahi.com/)
15:13:37	12014/12014	---M--	200	added ('OK')	application/javascript	etag:%222eee-5c22c9f69c104%22	http://panchtatva-dhimahi.com/wp-includes/js/jquery/ui/tabs.min.js?ver=1.11.4	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-includes/js/jquery/ui/tabs.mine899.js	(from http://panchtatva-dhimahi.com/)
15:13:38	8562/8562	---M--	200	added ('OK')	application/javascript	etag:%222172-5c22c9f699225%22	http://panchtatva-dhimahi.com/wp-includes/js/jquery/ui/accordion.min.js?ver=1.11.4	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-includes/js/jquery/ui/accordion.mine899.js	(from http://panchtatva-dhimahi.com/)
15:13:38	24834/24834	---M--	200	added ('OK')	application/javascript	etag:%226102-5c22c9f69bd1c%22	http://panchtatva-dhimahi.com/wp-includes/js/jquery/ui/sortable.min.js?ver=1.11.4	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-includes/js/jquery/ui/sortable.mine899.js	(from http://panchtatva-dhimahi.com/)
15:13:39	1896/1896	---M--	200	added ('OK')	application/javascript	etag:%22768-5984f72d5b600%22	http://panchtatva-dhimahi.com/wp-content/themes/betheme/js/animations/animations.min.js?ver=9.0	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/themes/betheme/js/animations/animations.minad72.js	(from http://panchtatva-dhimahi.com/)
15:13:48	52702/52702	---M--	200	added ('OK')	application/javascript	etag:%22cdde-5984f72d5b600%22	http://panchtatva-dhimahi.com/wp-content/themes/betheme/js/jquery.jplayer.min.js?ver=9.0	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/themes/betheme/js/jquery.jplayer.minad72.js	(from http://panchtatva-dhimahi.com/)
15:13:51	16692/16692	---M--	200	added ('OK')	application/javascript	etag:%224134-5984f72d5b600%22	http://panchtatva-dhimahi.com/wp-content/themes/betheme/js/colorpicker/js/colorpicker.js?ver=9.0	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/themes/betheme/js/colorpicker/js/colorpickerad72.js	(from http://panchtatva-dhimahi.com/)
15:13:51	1907/1907	---M--	200	added ('OK')	application/javascript	etag:%22773-5984f72d5b600%22	http://panchtatva-dhimahi.com/wp-content/themes/betheme/js/mfn.menu.js?ver=9.0	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/themes/betheme/js/mfn.menuad72.js	(from http://panchtatva-dhimahi.com/)
15:14:00	51393/51393	---M--	200	added ('OK')	application/javascript	etag:%22c8c1-5984f72d5b600%22	http://panchtatva-dhimahi.com/wp-content/themes/betheme/js/scripts.js?ver=9.0	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/themes/betheme/js/scriptsad72.js	(from http://panchtatva-dhimahi.com/)
15:14:00	239400/239400	---M--	200	added ('OK')	image/png	etag:%223a728-5984f73314380%22	http://panchtatva-dhimahi.com/wp-content/uploads/2015/04/DSC09467.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/uploads/2015/04/DSC09467.png	(from http://panchtatva-dhimahi.com/)
15:14:01	1076/1076	---M--	200	added ('OK')	application/javascript	etag:%22434-5c22c9f6a130c%22	http://panchtatva-dhimahi.com/wp-includes/js/comment-reply.min.js?ver=4.4.26	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-includes/js/comment-reply.min3efd.js	(from http://panchtatva-dhimahi.com/)
15:14:01	1384/1384	---M--	200	added ('OK')	application/javascript	etag:%22568-5c22c9f6a3e04%22	http://panchtatva-dhimahi.com/wp-includes/js/wp-embed.min.js?ver=4.4.26	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-includes/js/wp-embed.min3efd.js	(from http://panchtatva-dhimahi.com/)
15:14:03	7536/7536	---M--	200	added ('OK')	application/font-woff	etag:%221d70-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/font/revicons.woff?5510888	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/font/revicons90c6.woff	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:03	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f68-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/font/revicons.eot?5510888	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/font/revicons90c6.eot	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:03	13585/13585	---M--	200	added ('OK')	image/svg+xml	etag:%223511-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/font/revicons.svg?5510888	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/font/revicons90c6.svg	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:04	933/933	---M--	200	added ('OK')	image/png	etag:%223a5-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/gridtile.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/gridtile.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:04	931/931	---M--	200	added ('OK')	image/png	etag:%223a3-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/gridtile_white.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/gridtile_white.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:05	938/938	---M--	200	added ('OK')	image/png	etag:%223aa-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/gridtile_3x3.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/gridtile_3x3.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:05	11968/11968	---M--	200	added ('OK')	application/font-sfnt	etag:%222ec0-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/font/revicons.ttf?5510888	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/font/revicons90c6.ttf	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:05	935/935	---M--	200	added ('OK')	image/png	etag:%223a7-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/gridtile_3x3_white.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/gridtile_3x3_white.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:06	4289/4289	---M--	200	added ('OK')	image/png	etag:%2210c1-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/shadow1.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/shadow1.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:06	5661/5661	---M--	200	added ('OK')	image/png	etag:%22161d-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/shadow2.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/shadow2.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:07	6428/6428	---M--	200	added ('OK')	image/png	etag:%22191c-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/shadow3.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/shadow3.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:12	216404/216404	---M--	200	added ('OK')	application/javascript	etag:%2234d54-5984f72d5b600%22	http://panchtatva-dhimahi.com/wp-content/themes/betheme/js/jquery.plugins.js?ver=9.0	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/themes/betheme/js/jquery.pluginsad72.js	(from http://panchtatva-dhimahi.com/)
15:14:13	2746/2746	---M--	200	added ('OK')	image/png	etag:%22aba-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/boxed_bgtile.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/boxed_bgtile.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:13	149/149	---M--	200	added ('OK')	image/png	etag:%2295-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/navigdots_bgtile.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/navigdots_bgtile.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:13	42935/42935	---M--	200	added ('OK')	image/png	etag:%22a7b7-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/images/gradient/g30.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/images/gradient/g30.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:14	2254/2254	---M--	200	added ('OK')	image/png	etag:%228ce-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/bullet.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/bullet.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:14	1153/1153	---M--	200	added ('OK')	image/png	etag:%22481-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/bullets.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/bullets.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:14	42464/42464	---M--	200	added ('OK')	image/png	etag:%22a5e0-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/images/gradient/g40.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/images/gradient/g40.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:14	278/278	---M--	200	added ('OK')	image/png	etag:%22116-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/bullets2.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/bullets2.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:14	924/924	---M--	200	added ('OK')	image/png	etag:%2239c-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/bullet_boxed.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/bullet_boxed.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:14	743/743	---M--	200	added ('OK')	image/png	etag:%222e7-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/navigdots.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/navigdots.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:15	1517/1517	---M--	200	added ('OK')	image/png	etag:%225ed-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/large_left.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/large_left.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:15	797299/797299	---M--	200	added ('OK')	image/png	etag:%22c2a73-5984f73ab5580%22	http://panchtatva-dhimahi.com/wp-content/uploads/2016/01/chakras.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/uploads/2016/01/chakras.png	(from http://panchtatva-dhimahi.com/)
15:14:15	1561/1561	---M--	200	added ('OK')	image/png	etag:%22619-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/large_right.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/large_right.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:15	670/670	---M--	200	added ('OK')	image/png	etag:%2229e-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/small_left.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/small_left.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:15	668/668	---M--	200	added ('OK')	image/png	etag:%2229c-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/small_right.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/small_right.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:15	807/807	---M--	200	added ('OK')	image/png	etag:%22327-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/arrow_left.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/arrow_left.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:16	820/820	---M--	200	added ('OK')	image/png	etag:%22334-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/arrow_right.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/arrow_right.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:16	846/846	---M--	200	added ('OK')	image/png	etag:%2234e-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/small_left_boxed.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/small_left_boxed.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:16	807/807	---M--	200	added ('OK')	image/png	etag:%22327-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/small_right_boxed.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/small_right_boxed.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:18	348/348	---M--	200	added ('OK')	image/png	etag:%2215c-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/arrow_left2.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/arrow_left2.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:18	343/343	---M--	200	added ('OK')	image/png	etag:%22157-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/arrow_right2.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/arrow_right2.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:18	43543/43543	---M--	200	added ('OK')	image/png	etag:%22aa17-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/arrowleft.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/arrowleft.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:18	184/184	---M--	200	added ('OK')	image/png	etag:%22b8-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/coloredbg.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/coloredbg.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:18	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/loader.gif	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/loader.gif	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:20	43719/43719	---M--	200	added ('OK')	image/png	etag:%22aac7-5984f725ba400%22	http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/arrowright.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/assets/arrowright.png	(from http://panchtatva-dhimahi.com/wp-content/plugins/revslider/rs-plugin/css/settings.css?ver=4.6.93)
15:14:20	10644/10644	---M--	200	added ('OK')	application/font-woff	etag:%222994-4ef8501291100%22	http://panchtatva-dhimahi.com/wp-content/plugins/wp-sticky-social/public/assets/foundation_icons_social/fonts/social_foundicons.woff	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/wp-sticky-social/public/assets/foundation_icons_social/fonts/social_foundicons.woff	(from http://panchtatva-dhimahi.com/wp-content/plugins/wp-sticky-social/public/assets/foundation_icons_social/stylesheets/social_foundicons.css?ver=4.4.26)
15:14:21	614/614	---M--	200	added ('OK')	image/svg+xml	etag:%22266-4ef8501291100%22	http://panchtatva-dhimahi.com/wp-content/plugins/wp-sticky-social/public/assets/foundation_icons_social/fonts/social_foundicons.svg	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/wp-sticky-social/public/assets/foundation_icons_social/fonts/social_foundicons.svg	(from http://panchtatva-dhimahi.com/wp-content/plugins/wp-sticky-social/public/assets/foundation_icons_social/stylesheets/social_foundicons.css?ver=4.4.26)
15:14:21	17112/17112	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2242d8-4ef8501291100%22	http://panchtatva-dhimahi.com/wp-content/plugins/wp-sticky-social/public/assets/foundation_icons_social/fonts/social_foundicons.eot	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/wp-sticky-social/public/assets/foundation_icons_social/fonts/social_foundicons.eot	(from http://panchtatva-dhimahi.com/wp-content/plugins/wp-sticky-social/public/assets/foundation_icons_social/stylesheets/social_foundicons.css?ver=4.4.26)
15:14:21	108/108	---M--	200	added ('OK')	image/png	etag:%226c-5984f72b73180%22	http://panchtatva-dhimahi.com/wp-content/themes/betheme/images/box_shadow_button.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/themes/betheme/images/box_shadow_button.png	(from http://panchtatva-dhimahi.com/wp-content/themes/betheme/css/base.css?ver=9.0)
15:14:21	17112/17112	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2242d8-4ef8501291100%22	http://panchtatva-dhimahi.com/wp-content/plugins/wp-sticky-social/public/assets/foundation_icons_social/fonts/social_foundicons.eot?	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/wp-sticky-social/public/assets/foundation_icons_social/fonts/social_foundiconsd41d.eot	(from http://panchtatva-dhimahi.com/wp-content/plugins/wp-sticky-social/public/assets/foundation_icons_social/stylesheets/social_foundicons.css?ver=4.4.26)
15:14:22	16880/16880	---M--	200	added ('OK')	application/font-sfnt	etag:%2241f0-4ef8501291100%22	http://panchtatva-dhimahi.com/wp-content/plugins/wp-sticky-social/public/assets/foundation_icons_social/fonts/social_foundicons.ttf	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/plugins/wp-sticky-social/public/assets/foundation_icons_social/fonts/social_foundicons.ttf	(from http://panchtatva-dhimahi.com/wp-content/plugins/wp-sticky-social/public/assets/foundation_icons_social/stylesheets/social_foundicons.css?ver=4.4.26)
15:14:22	180127/180127	---M--	200	added ('OK')	image/svg+xml	etag:%222bf9f-5984f7298ad00%22	http://panchtatva-dhimahi.com/wp-content/themes/betheme/fonts/mfn-icons.svg?3416171	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/themes/betheme/fonts/mfn-iconsbad6.svg	(from http://panchtatva-dhimahi.com/wp-content/themes/betheme/fonts/mfn-icons.css?ver=9.0)
15:14:24	974/974	---M--	200	added ('OK')	image/png	etag:%223ce-5984f72d5b600%22	http://panchtatva-dhimahi.com/wp-content/themes/betheme/images/stripes/stripes_3_b.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/themes/betheme/images/stripes/stripes_3_b.png	(from http://panchtatva-dhimahi.com/wp-content/themes/betheme/css/layout.css?ver=9.0)
15:14:24	1054/1054	---M--	200	added ('OK')	image/png	etag:%2241e-5984f72d5b600%22	http://panchtatva-dhimahi.com/wp-content/themes/betheme/images/tp-leftarrow.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/themes/betheme/images/tp-leftarrow.png	(from http://panchtatva-dhimahi.com/wp-content/themes/betheme/css/layout.css?ver=9.0)
15:14:25	1054/1054	---M--	200	added ('OK')	image/png	etag:%2241e-5984f72d5b600%22	http://panchtatva-dhimahi.com/wp-content/themes/betheme/images/tp-rightarrow.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/themes/betheme/images/tp-rightarrow.png	(from http://panchtatva-dhimahi.com/wp-content/themes/betheme/css/layout.css?ver=9.0)
15:14:25	108/108	---M--	200	added ('OK')	image/png	etag:%226c-5984f72b73180%22	http://panchtatva-dhimahi.com/wp-content/themes/betheme/images/box_shadow.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/themes/betheme/images/box_shadow.png	(from http://panchtatva-dhimahi.com/wp-content/themes/betheme/css/layout.css?ver=9.0)
15:14:26	404/404	---M--	200	added ('OK')	image/gif	etag:%22194-5984f72b73180%22	http://panchtatva-dhimahi.com/wp-content/themes/betheme/images/preloader.gif	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/themes/betheme/images/preloader.gif	(from http://panchtatva-dhimahi.com/wp-content/themes/betheme/css/layout.css?ver=9.0)
15:14:26	1541/1541	---M--	200	added ('OK')	image/png	etag:%22605-5984f72b73180%22	http://panchtatva-dhimahi.com/wp-content/themes/betheme/images/blockquote.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/themes/betheme/images/blockquote.png	(from http://panchtatva-dhimahi.com/wp-content/themes/betheme/css/layout.css?ver=9.0)
15:14:27	1486/1486	---M--	200	added ('OK')	image/png	etag:%225ce-5984f72b73180%22	http://panchtatva-dhimahi.com/wp-content/themes/betheme/images/link.png	C:/Users/Girish%20Sharma/Desktop/Panch%20website/Panch/panchtatva-dhimahi.com/wp-content/themes/betheme/images/link.png	(from http://panchtatva-dhimahi.com/wp-content/themes/betheme/css/layout.css?ver=9.0)
